run_accession	total_bases	total_spots	isolate	collection_date	geo_loc_name	host	biosample	library_strategy	library_selection	platform	instrument	bioproject	host_category
SRR34712486	87841430	295557	25-019911-002	2025	USA	CATTLE	SAMN50195764	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712487	73535110	247494	25-019911-001	2025	USA	CATTLE	SAMN50195763	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712488	90665701	304859	25-019909-007	2025	USA	CATTLE	SAMN50195762	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712489	87687399	295074	25-019909-005	2025	USA	CATTLE	SAMN50195761	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712490	79195983	266755	25-019909-004	2025	USA	CATTLE	SAMN50195760	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712491	68139555	228901	25-019718-001	2025	USA	CATTLE	SAMN50195759	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712492	107477544	362605	25-019649-004	2025	USA	CATTLE	SAMN50195714	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712493	66268076	222128	25-019717-006	2025	USA	CATTLE	SAMN50195758	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712494	81348770	273089	25-019717-005	2025	USA	CATTLE	SAMN50195757	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712495	59035441	197741	25-019717-004	2025	USA	CATTLE	SAMN50195756	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712496	84871405	284786	25-019717-003	2025	USA	CATTLE	SAMN50195755	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712497	95153267	319546	25-019717-002	2025	USA	CATTLE	SAMN50195754	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712498	75418026	253391	25-019717-001	2025	USA	CATTLE	SAMN50195753	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712499	117862506	395648	25-019710-005	2025	USA	CATTLE	SAMN50195752	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712500	88586096	298501	25-019710-004	2025	USA	CATTLE	SAMN50195751	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712501	65822374	220849	25-019710-002	2025	USA	CATTLE	SAMN50195750	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712502	60086570	201484	25-019710-001	2025	USA	CATTLE	SAMN50195749	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712503	93817018	316009	25-019649-003	2025	USA	CATTLE	SAMN50195713	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712504	74190576	248914	25-019706-007	2025	USA	CATTLE	SAMN50195748	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712505	87607520	295401	25-019706-003	2025	USA	CATTLE	SAMN50195744	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712506	82308948	276894	25-019706-002	2025	USA	CATTLE	SAMN50195743	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712507	72093041	242317	25-019706-001	2025	USA	CATTLE	SAMN50195742	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712508	80740552	270798	25-019704-002	2025	USA	CATTLE	SAMN50195741	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712509	101871090	342182	25-019700-001	2025	USA	CATTLE	SAMN50195740	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712510	102230506	345105	25-019660-003	2025	USA	CATTLE	SAMN50195725	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712511	73426159	247333	25-019660-004	2025	USA	CATTLE	SAMN50195726	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712512	78335276	264846	25-019660-005	2025	USA	CATTLE	SAMN50195727	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712513	88508299	298089	25-019660-006	2025	USA	CATTLE	SAMN50195728	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712514	76560675	257933	25-019648-004	2025	USA	CATTLE	SAMN50195711	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712515	70416052	237316	25-019661-001	2025	USA	CATTLE	SAMN50195729	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712516	105063007	353536	25-019661-002	2025	USA	CATTLE	SAMN50195730	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712517	113281923	382350	25-019661-003	2025	USA	CATTLE	SAMN50195731	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712518	85897951	289992	25-019661-005	2025	USA	CATTLE	SAMN50195732	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712519	82445911	278231	25-019662-002	2025	USA	CATTLE	SAMN50195733	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712520	56659393	190492	25-019662-004	2025	USA	CATTLE	SAMN50195734	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712521	90794586	306880	25-019663-002	2025	USA	CATTLE	SAMN50195735	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712522	97664833	330383	25-019665-001	2025	USA	CATTLE	SAMN50195736	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712523	63171836	212083	25-019665-002	2025	USA	CATTLE	SAMN50195737	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712524	80095672	269428	25-019667-002	2025	USA	CATTLE	SAMN50195738	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712525	66694953	224483	25-019649-001	2025	USA	CATTLE	SAMN50195712	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712526	85843938	288849	25-019667-003	2025	USA	CATTLE	SAMN50195739	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712527	77231875	259776	25-016195-001	2025	USA	CATTLE	SAMN50195709	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712528	65819113	221916	25-019648-002	2025	USA	CATTLE	SAMN50195710	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712529	92527358	311935	25-019654-002	2025	USA	CATTLE	SAMN50195719	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712530	115250321	388898	25-019658-002	2025	USA	CATTLE	SAMN50195720	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712531	110621107	373629	25-019658-003	2025	USA	CATTLE	SAMN50195721	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712532	88259544	297583	25-019659-001	2025	USA	CATTLE	SAMN50195722	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712533	78843346	266304	25-019660-001	2025	USA	CATTLE	SAMN50195723	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34712534	101796237	344027	25-019660-002	2025	USA	CATTLE	SAMN50195724	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542513	116582745	395049	25-019211-001	2025	USA	CATTLE	SAMN49975122	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542514	83988515	283279	25-019210-002	2025	USA	CATTLE	SAMN49975121	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542515	62012519	208715	25-019210-001	2025	USA	CATTLE	SAMN49975120	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542516	80882559	272321	25-019018-006	2025	USA	CATTLE	SAMN49975119	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542517	104990493	353621	25-019018-003	2025	USA	CATTLE	SAMN49975118	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542518	111565652	376190	25-019010-005	2025	USA	CATTLE	SAMN49975117	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542519	161410770	548365	25-019010-004	2025	USA	CATTLE	SAMN49975116	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542520	99347769	336491	25-019440-001	2025	USA	CATTLE	SAMN49975140	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542521	109781357	370222	25-019276-001	2025	USA	CATTLE	SAMN49975139	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542522	122325570	414009	25-019273-002	2025	USA	CATTLE	SAMN49975138	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542523	123892448	418411	25-019273-001	2025	USA	CATTLE	SAMN49975137	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542524	145927726	492551	25-019243-001	2025	USA	CATTLE	SAMN49975136	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542525	118111535	398613	25-019240-001	2025	USA	CATTLE	SAMN49975135	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542526	141113418	476995	25-019238-001	2025	USA	CATTLE	SAMN49975134	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542527	119771361	404368	25-019214-005	2025	USA	CATTLE	SAMN49975133	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542528	109133421	368334	25-019010-003	2025	USA	CATTLE	SAMN49975115	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542529	231237252	788981	25-019214-004	2025	USA	CATTLE	SAMN49975132	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542530	184224204	624430	25-019214-003	2025	USA	CATTLE	SAMN49975131	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542531	194449984	659437	25-019214-002	2025	USA	CATTLE	SAMN49975130	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542532	165526443	559940	25-019214-001	2025	USA	CATTLE	SAMN49975129	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542533	143915143	486635	25-019212-003	2025	USA	CATTLE	SAMN49975128	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542534	122310321	414371	25-019212-002	2025	USA	CATTLE	SAMN49975127	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542535	117592961	397197	25-019212-001	2025	USA	CATTLE	SAMN49975126	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542536	122820083	415748	25-019211-005	2025	USA	CATTLE	SAMN49975125	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542537	136608447	461439	25-019211-004	2025	USA	CATTLE	SAMN49975124	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542538	99136219	334656	25-019211-002	2025	USA	CATTLE	SAMN49975123	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542539	133565317	449591	25-018905-001	2025	USA	CATTLE	SAMN49975114	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34542540	158521956	535240	25-018700-003	2025	USA	CATTLE	SAMN49975113	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425685	68097080	230308	25-018598-003	2025	USA	CATTLE	SAMN49846895	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34425686	196489869	662784	25-018149-003	2025	USA	CATTLE	SAMN49846894	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425687	177552691	598131	25-018149-002	2025	USA	CATTLE	SAMN49846893	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425688	141567664	476649	25-018149-001	2025	USA	CATTLE	SAMN49846892	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425689	149980708	505411	25-018144-003	2025	USA	CATTLE	SAMN49846891	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425690	165406698	556458	25-018143-007	2025	USA	CATTLE	SAMN49846890	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425691	210428566	707636	25-015735-001	2025	USA	CATTLE	SAMN49846889	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34425692	220840720	743806	25-015290-001	2025	USA	CATTLE	SAMN49846888	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270146	218386974	806513	25-014358-002	2025	USA	CATTLE	SAMN49684834	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270147	40079885	148488	25-014354-002	2025	USA	CATTLE	SAMN49684833	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270148	368790307	1343748	25-013618-007	2025	USA	CATTLE	SAMN49684832	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270149	51588639	188351	25-012945-002	2025	USA	CATTLE	SAMN49684831	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270150	26720082	91248	25-017893-002	2025	USA	CATTLE	SAMN49684884	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270151	105486415	356771	25-017892-004	2025	USA	CATTLE	SAMN49684883	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270152	53059962	179720	25-017891-001	2025	USA	CATTLE	SAMN49684882	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270153	51021538	172128	25-017889-001	2025	USA	CATTLE	SAMN49684881	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270154	71460877	241287	25-017887-001	2025	USA	CATTLE	SAMN49684880	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270155	60512717	204855	25-017884-002	2025	USA	CATTLE	SAMN49684879	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270156	64481237	219502	25-017880-004	2025	USA	CATTLE	SAMN49684878	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270157	80963226	273127	25-017874-001	2025	USA	CATTLE	SAMN49684877	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270158	148962358	501101	25-017727-003	2025	USA	CHICKEN	SAMN49684876	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR34270159	144366167	485692	25-017727-002	2025	USA	DUCK	SAMN49684875	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR34270160	47218749	173444	25-012939-004	2025	USA	CATTLE	SAMN49684830	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270161	135527172	457258	25-017727-001	2025	USA	CHICKEN	SAMN49684874	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR34270162	66273811	226375	25-017520-001	2025	USA	CATTLE	SAMN49684873	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270163	60476503	205157	25-017518-001	2025	USA	CATTLE	SAMN49684872	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270164	66343866	224841	25-017516-005	2025	USA	CATTLE	SAMN49684871	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270165	64067664	217294	25-017516-003	2025	USA	CATTLE	SAMN49684870	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270166	42884695	145404	25-017516-002	2025	USA	CATTLE	SAMN49684869	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270167	52228890	176647	25-017516-001	2025	USA	CATTLE	SAMN49684868	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270168	37872429	127941	25-017515-006	2025	USA	CATTLE	SAMN49684867	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270169	45229158	153540	25-017515-005	2025	USA	CATTLE	SAMN49684866	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270170	36902315	125392	25-017515-004	2025	USA	CATTLE	SAMN49684865	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270171	23738919	89709	25-010022-001	2025	USA	CATTLE	SAMN49684829	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270172	122031482	430556	25-017515-002	2025	USA	CATTLE	SAMN49684864	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270173	45121501	153345	25-017504-003	2025	USA	CATTLE	SAMN49684863	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270174	48068879	162710	25-017504-002	2025	USA	CATTLE	SAMN49684862	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270175	65920125	223589	25-017501-004	2025	USA	CATTLE	SAMN49684861	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270176	47209073	160550	25-017501-003	2025	USA	CATTLE	SAMN49684860	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270177	40189170	136557	25-017501-002	2025	USA	CATTLE	SAMN49684859	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270178	66543306	225923	25-017501-001	2025	USA	CATTLE	SAMN49684858	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270179	34386802	117477	25-017500-001	2025	USA	CATTLE	SAMN49684857	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR34270180	7418046	37963	25-015748-001	2025	USA	CATTLE	SAMN49684856	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270181	556960747	2094857	25-015745-001	2025	USA	CATTLE	SAMN49684855	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270182	136128661	464744	24-036392-001	2024	USA	CATTLE	SAMN49684828	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270183	418674566	1566334	25-015742-004	2025	USA	CATTLE	SAMN49684854	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270184	427118297	1606275	25-015741-001	2025	USA	CATTLE	SAMN49684853	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270185	639550721	2394670	25-015739-005	2025	USA	CATTLE	SAMN49684852	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270186	321021999	1214792	25-015739-003	2025	USA	CATTLE	SAMN49684851	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270187	544451332	2002124	25-015738-002	2025	USA	CATTLE	SAMN49684850	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270188	716208706	2640856	25-015736-001	2025	USA	CATTLE	SAMN49684849	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270189	539830043	2033311	25-015734-005	2025	USA	CATTLE	SAMN49684848	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270190	1288798898	4702846	25-015734-001	2025	USA	CATTLE	SAMN49684847	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270191	656132632	2391081	25-015733-003	2025	USA	CATTLE	SAMN49684846	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270192	639390534	2324814	25-015733-002	2025	USA	CATTLE	SAMN49684845	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270193	109360423	383734	24-033994-003	2024	USA	CATTLE	SAMN49684827	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270194	366203246	1350680	25-015733-001	2025	USA	CATTLE	SAMN49684844	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270195	1940792073	7734283	25-015732-001	2025	USA	CATTLE	SAMN49684843	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270196	653947721	2385167	25-015120-002	2025	USA	CATTLE	SAMN49684842	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270197	794420331	2906188	25-015108-002	2025	USA	CATTLE	SAMN49684841	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270198	760257041	2800714	25-015108-001	2025	USA	CATTLE	SAMN49684840	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270199	251645617	993030	25-015015-001	2025	USA	CATTLE	SAMN49684839	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270200	1026307915	3786676	25-015008-001	2025	USA	CATTLE	SAMN49684838	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270201	325192092	1202887	25-015005-001	2025	USA	CATTLE	SAMN49684837	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270202	366152968	1359328	25-015002-001	2025	USA	CATTLE	SAMN49684836	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270203	242883362	904191	25-014358-003	2025	USA	CATTLE	SAMN49684835	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270204	93076566	314488	24-033523-004	2024	USA	CATTLE	SAMN49684826	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR34270205	108354120	366302	24-030030-004	2024	USA	CATTLE	SAMN49684825	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993023	68132847	229943	25-016878-002	2025	USA	CATTLE	SAMN49104730	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993024	63105544	212986	25-016866-004	2025	USA	CATTLE	SAMN49104729	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993025	46180111	155742	25-016866-002	2025	USA	CATTLE	SAMN49104728	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993026	47042737	159422	25-016847-007	2025	USA	CATTLE	SAMN49104727	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993027	65389924	221278	25-016847-006	2025	USA	CATTLE	SAMN49104726	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993028	74054528	250553	25-016847-004	2025	USA	CATTLE	SAMN49104725	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993029	522807379	1770810	25-017377-003	2025	USA	CATTLE	SAMN49104751	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993030	54441692	184261	25-016846-001	2025	USA	CATTLE	SAMN49104724	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993031	104663426	355341	25-017376-009	2025	USA	CATTLE	SAMN49104750	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993032	235901105	799504	25-017376-008	2025	USA	CATTLE	SAMN49104749	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993033	209453718	706989	25-017376-007	2025	USA	CATTLE	SAMN49104748	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993034	200396122	676962	25-017376-006	2025	USA	CATTLE	SAMN49104747	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993035	208159405	701986	25-017376-005	2025	USA	CATTLE	SAMN49104746	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993036	209968472	709060	25-017376-004	2025	USA	CATTLE	SAMN49104745	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993037	221485032	746486	25-017376-003	2025	USA	CATTLE	SAMN49104744	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993038	190312401	642620	25-017376-002	2025	USA	CATTLE	SAMN49104743	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993039	790397536	2676329	25-017376-001	2025	USA	CATTLE	SAMN49104742	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993040	535205498	1807316	25-017370-004	2025	USA	CATTLE	SAMN49104741	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993041	52474370	178141	25-016745-002	2025	USA	CATTLE	SAMN49104723	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR33993042	668807754	2262201	25-017370-003	2025	USA	CATTLE	SAMN49104740	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993043	574015012	1939667	25-017370-002	2025	USA	CATTLE	SAMN49104739	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993044	239374429	808735	25-017369-001	2025	USA	CATTLE	SAMN49104738	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993045	238793868	804855	25-017364-002	2025	USA	CATTLE	SAMN49104737	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993046	185103703	624493	25-017364-001	2025	USA	CATTLE	SAMN49104736	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR33993047	180096959	609622	25-017354-001	2025	USA	CATTLE	SAMN49104735	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
